,close,high,low,open,timestamp,volume
1951,108997,108999,108997,108999,1547449200000,0.03920675
1952,108280,108897,108280,108897,1547452800000,1.49045967
1953,108280,108869,108280,108869,1547456400000,0.89480211
1954,108869,108869,108260,108280,1547460000000,0.16616687
1955,108978,108978,108869,108869,1547463600000,0.07020000
1956,108230,108900,108200,108900,1547467200000,2.4817218
1957,108390,108880,108390,108800,1547470800000,1.39504509
1958,108001,108390,108001,108390,1547474400000,0.18900000
1959,112999,112999,108500,108549,1547478000000,7.63343968
1960,112890,112998,111000,112998,1547481600000,1.35988
1961,112000,112990,112000,112000,1547485200000,0.74314057
1962,112399,112399,112000,112299,1547488800000,0.36000000
1963,112399,112399,112399,112399,1547492400000,0.05000000
1964,113000,113000,112599,112599,1547496000000,0.57770000
1965,111042,111042,111042,111042,1547499600000,0.01157387
1966,112499,112499,112000,112001,1547506800000,2.27101343
1967,113000,113500,112399,112499,1547510400000,2.65729815
1968,113299,113499,113000,113099,1547514000000,0.69340341
1969,112100,113000,112100,113000,1547517600000,5.16363569
1970,112008,112500,112008,112332,1547521200000,0.79660000
1971,112198,112699,111500,112000,1547524800000,4.82329979
1972,111508,112299,111508,112000,1547528400000,1.25111106
1973,111500,111700,111300,111505,1547532000000,10.90525961
1974,111360,111550,111360,111500,1547535600000,0.82333021
1975,111390,111500,111390,111500,1547539200000,2.999646
1976,111160,112000,111160,111390,1547542800000,5.56037193
1977,111000,111899,111000,111899,1547546400000,0.27055657
1978,111020,111979,111010,111010,1547550000000,0.29028297
1979,111020,111110,111020,111110,1547553600000,0.59742321
1980,111100,112869,111100,111959,1547557200000,3.01749119
1981,111143,113999,111143,112489,1547560800000,3.41071971
1982,112997,113997,111100,111141,1547564400000,3.16392699
1983,112295,112295,111100,112000,1547568000000,0.91126452
1984,112297,112297,112297,112297,1547575200000,0.13000000
1985,110000,111000,110000,111000,1547582400000,1.2913
1986,110000,110000,110000,110000,1547586000000,0.00081231
1987,108810,108810,108810,108810,1547589600000,0.10000000
1988,108801,108811,108801,108811,1547593200000,0.25945444
1989,110000,110010,109599,109599,1547600400000,0.59060000
1990,109200,110599,109100,110000,1547604000000,5.41449258
1991,110140,110140,109200,109200,1547607600000,1.10136035
1992,112998,112999,109202,109202,1547611200000,5.30054621
1993,110347,110399,109310,109511,1547614800000,4.01640716
1994,109500,110300,109500,109600,1547618400000,5.86755281
1995,109501,110150,109400,110150,1547622000000,1.05244947
1996,110000,110148,109310,109500,1547625600000,2.52677393
1997,110499,110499,110000,110000,1547629200000,2.1017
1998,110590,110590,110389,110389,1547632800000,0.52314542
1999,111000,111000,110570,110570,1547636400000,2.56938724
2000,111539,111539,111000,111000,1547640000000,0.36482265
2001,110000,111398,110000,111398,1547643600000,1.2023
2002,110960,110988,109920,109920,1547647200000,3.92298181
2003,109910,110990,109910,110990,1547650800000,4.68345582
2004,109810,109880,109810,109880,1547654400000,1.4983
2005,109201,109810,109201,109810,1547661600000,0.36625120
2006,110799,110799,110499,110499,1547668800000,0.05253657
2007,110500,110500,110500,110500,1547672400000,0.95000000
2008,110499,110499,110499,110499,1547676000000,0.01995000
2009,110300,110399,110250,110299,1547683200000,0.29114854
2010,110300,110300,109300,110000,1547686800000,1.38415015
2011,109901,110898,109901,110500,1547690400000,1.31891455
2012,109488,110000,109488,110000,1547694000000,3.17409356
2013,110150,110335,109488,110299,1547697600000,4.29751819
2014,109288,109900,109288,109488,1547701200000,2.52557306
2015,109279,110249,109010,109343,1547704800000,9.46871378
2016,109600,109999,109279,109279,1547708400000,1.42914097
2017,110000,110000,109401,109401,1547712000000,3.27299677
2018,109350,109500,109350,109500,1547715600000,2.65919
2019,109800,109800,109000,109350,1547719200000,2.90109226
2020,109990,109990,109800,109800,1547722800000,1.19098366
2021,109200,109980,109200,109980,1547726400000,4.03663571
2022,109000,109980,109000,109250,1547730000000,3.22112737
2023,109500,109983,108500,108700,1547733600000,0.67114432
2024,109984,109984,108500,109500,1547737200000,1.73153345
2025,110597,110599,109000,109984,1547740800000,3.54496804
2026,110890,110890,110599,110599,1547755200000,0.15000000
2027,110000,110899,110000,110898,1547758800000,0.85000000
2028,110899,110899,110889,110889,1547769600000,0.31561660
2029,109500,110699,108000,110150,1547773200000,5.5351876
2030,109720,110800,109701,110729,1547776800000,5.29061671
2031,109800,109811,109800,109811,1547780400000,1.56838602
2032,109800,110400,109200,109660,1547784000000,3.82117567
2033,109301,109800,109301,109800,1547787600000,1.11489844
2034,109950,110439,109200,109301,1547791200000,4.79554452
2035,109350,110735,109350,109520,1547794800000,5.69200164
2036,110500,110500,109999,109999,1547798400000,2.52641136
2037,109200,110372,109200,109550,1547802000000,2.422437
2038,109201,109201,109201,109201,1547805600000,0.50000000
2039,109300,109301,109300,109301,1547809200000,0.87223000
2040,109839,110150,109000,109300,1547812800000,2.01824275
2041,109839,109839,109839,109839,1547816400000,0.98460000
2042,109679,109897,109679,109897,1547820000000,0.37375360
2043,110156,110156,109679,109679,1547823600000,1.394
2044,109559,109890,109559,109890,1547827200000,0.70010000
2045,109979,109979,109110,109110,1547830800000,0.16189486
2046,109978,109978,109978,109978,1547834400000,0.01819438
2047,109978,109978,109978,109978,1547838000000,0.27279092
2048,109100,109110,109100,109110,1547848800000,0.07866959
2049,109446,109979,109446,109500,1547859600000,1.53810104
2050,109979,109979,109446,109446,1547863200000,1.80198132
2051,109979,109979,109700,109979,1547866800000,0.85274643
2052,110677,110677,109979,109979,1547870400000,1.1160226
2053,110588,110588,109661,109666,1547874000000,0.96138832
2054,110700,110800,109661,109670,1547877600000,9.14236413
2055,110518,110518,109650,109666,1547881200000,1.30166949
2056,110388,110398,109730,110398,1547884800000,1.90535359
2057,110380,110380,109800,109800,1547888400000,1.01817499
2058,109800,113190,109800,110399,1547892000000,8.41124653
2059,112988,112989,110100,110100,1547895600000,2.20447375
2060,112001,112889,112001,112500,1547899200000,1.50693934
2061,112698,112858,111610,112819,1547902800000,2.16570376
2062,112100,112691,112000,112599,1547906400000,2.93362262
2063,112630,112671,112101,112101,1547910000000,1.82111214
2064,112670,112670,112500,112500,1547913600000,2.48965385
2065,111850,112670,111850,112629,1547920800000,1.18215754
2066,112647,112647,112629,112629,1547924400000,0.11510000
2067,112628,112628,112617,112619,1547928000000,0.25000000
2068,112000,112000,112000,112000,1547935200000,0.57774240
2069,112000,112000,112000,112000,1547938800000,0.03280600
2070,112000,112010,112000,112010,1547942400000,1.3136
2071,112300,112300,112300,112300,1547949600000,0.10477145
2072,112300,112300,112300,112300,1547953200000,0.66786000
2073,112659,112659,112500,112500,1547956800000,0.57567881
2074,112010,112020,112010,112020,1547960400000,0.18700000
2075,112000,112010,111710,112010,1547964000000,1.68706828
2076,111999,111999,111999,111999,1547967600000,0.32829601
2077,111620,111999,111620,111800,1547971200000,1.28615131
2078,111999,111999,111900,111900,1547974800000,0.69379079
2079,111999,111999,111999,111999,1547978400000,0.01085723
2080,110000,112000,110000,111633,1547982000000,4.47694928
2081,107500,110000,107002,110000,1547985600000,8.33160917
2082,108000,109399,107500,107500,1547989200000,0.55595529
2083,108000,108500,106010,108000,1547992800000,3.42372138
2084,107000,108000,107000,108000,1547996400000,0.07971116
2085,107700,108000,107700,108000,1548000000000,2.15934652
2086,107600,107700,107600,107700,1548003600000,0.44188000
2087,107500,107650,107500,107650,1548018000000,0.18640121
2088,107500,107500,107500,107500,1548025200000,0.04190821
2089,108399,108399,108399,108399,1548032400000,0.03044308
2090,108689,108691,107501,108400,1548039600000,1.57519702
2091,107510,108689,107509,108689,1548043200000,1.42863869
2092,106801,108000,106106,108000,1548046800000,4.62768595
2093,107300,107800,107100,107800,1548050400000,16.02587265
2094,107460,108094,107450,107999,1548057600000,2.60900962
2095,107100,108090,107100,108090,1548061200000,1.17978056
2096,107001,108273,107001,107999,1548064800000,1.03380171
2097,108499,108499,108299,108299,1548068400000,2.69832727
2098,108669,108669,108000,108000,1548072000000,1.96222698
2099,107670,108989,107670,108679,1548075600000,2.24496666
2100,107252,109000,107252,108498,1548079200000,1.069977
2101,109000,109000,107001,108999,1548082800000,2.77642666
2102,107256,109000,107252,109000,1548086400000,0.25735961
2103,108699,108699,107300,107300,1548090000000,0.17350909
2104,108000,108000,108000,108000,1548093600000,0.12150000
2105,108709,108709,107001,107310,1548100800000,3.0346823
2106,108000,108000,108000,108000,1548104400000,0.03486111
2107,107001,107001,107001,107001,1548111600000,0.49950000
2108,108409,108409,107050,107050,1548115200000,0.22607632
2109,107500,108000,107500,108000,1548118800000,2.02866074
2110,107500,108329,107500,108329,1548122400000,1.4802128
2111,107850,108197,107103,107500,1548126000000,2.69219388
2112,107000,107850,107000,107200,1548129600000,2.79136602
2113,107000,107600,107000,107000,1548133200000,2.17697132
2114,107139,107200,106710,107200,1548136800000,6.35438779
2115,107199,107355,107139,107139,1548140400000,1.39
2116,107050,107199,106710,107199,1548144000000,1.09022561
2117,106800,107050,106800,107050,1548147600000,0.06900000
2118,106800,106800,106800,106800,1548151200000,3.605
2119,107299,107300,106000,107299,1548154800000,3.98790617
2120,108425,108425,107299,107299,1548158400000,1.25695019
2121,107110,108425,107110,108425,1548162000000,0.60330947
2122,108989,108989,107250,108389,1548165600000,1.45622964
2123,108750,109000,108750,108985,1548169200000,2.07003678
2124,109000,109000,108999,108999,1548172800000,1.6
2125,108700,108700,108700,108700,1548176400000,0.03500000
2126,109000,109000,109000,109000,1548180000000,0.15571559
2127,109000,109000,109000,109000,1548183600000,0.61660000
2128,108300,108700,108300,108700,1548190800000,0.49156938
2129,108300,108800,108300,108800,1548194400000,0.06473397
2130,108510,109488,108500,108500,1548205200000,0.97489324
2131,109409,109409,108600,108600,1548208800000,0.05706749
2132,108500,109409,108500,109409,1548212400000,2.77336418
2133,108300,108800,108300,108305,1548216000000,2.57316185
2134,108699,108750,108300,108300,1548219600000,1.49118406
2135,108700,108700,108305,108600,1548223200000,7.39271622
2136,108699,108699,108699,108699,1548230400000,1.05
2137,108400,108700,108400,108400,1548237600000,0.19909450
2138,108700,108700,108305,108700,1548241200000,0.94490914
2139,108300,108979,108300,108650,1548244800000,1.6386395
2140,108979,108979,108969,108969,1548248400000,1.1470274
2141,108660,108660,108660,108660,1548252000000,0.11000000
2142,108977,108977,108977,108977,1548255600000,0.00917624
2143,108661,108661,108661,108661,1548259200000,0.23390000
2144,108000,108660,108000,108660,1548273600000,0.85164215
2145,107550,107550,107550,107550,1548277200000,0.04000000
2146,108000,108977,108000,108499,1548288000000,0.63482666
2147,107560,108112,107560,108050,1548291600000,0.32947415
2148,107210,108698,107210,108489,1548295200000,1.82303976
2149,107252,107252,107252,107252,1548302400000,0.03414479
2150,107500,107500,107210,107400,1548306000000,3.4598139
2151,107500,107501,107300,107500,1548309600000,8.25311378
2152,108000,108000,108000,108000,1548313200000,0.02778703
2153,108000,108000,108000,108000,1548316800000,0.00628726
2154,108369,108378,108000,108199,1548320400000,5.272703
2155,108000,108300,108000,108300,1548324000000,1.05382543
2156,108500,108500,108000,108369,1548327600000,3.1323
2157,108010,108969,108010,108500,1548331200000,2.1
2158,108010,108967,108010,108967,1548334800000,0.22168334
2159,108888,108888,107610,108010,1548338400000,1.30694152
2160,108880,108880,108800,108800,1548342000000,0.58222040
2161,108000,108860,108000,108849,1548345600000,0.33285271
2162,108888,108888,106900,108000,1548349200000,3.93470848
2163,108967,108967,108879,108887,1548360000000,1.0705
2164,108000,108000,108000,108000,1548363600000,0.05038888
2165,107252,107252,107252,107252,1548374400000,0.27039653
2166,108689,108689,108689,108689,1548378000000,0.00920056
2167,108900,108900,108689,108689,1548381600000,3.16202478
2168,108114,108600,108111,108201,1548385200000,4.85681501
2169,108100,108950,108033,108860,1548388800000,1.16736916
2170,108300,108300,108000,108110,1548392400000,2.82161255
2171,107520,108300,107511,108150,1548396000000,3.44366176
2172,108899,108899,107521,107521,1548399600000,0.71608001
2173,108000,108699,108000,108599,1548403200000,0.07018694
2174,108798,108798,108599,108599,1548406800000,0.50000000
2175,108708,108708,108000,108569,1548410400000,0.99006053
2176,108350,108707,108000,108699,1548414000000,2.41331422
2177,108588,108590,108000,108120,1548417600000,1.25438071
2178,108295,108295,107520,108288,1548421200000,1.17114396
2179,108568,108568,108285,108285,1548424800000,2.66
2180,108569,108569,107520,108000,1548428400000,0.68530000
2181,108936,108937,108570,108570,1548435600000,4.58236602
2182,108929,108929,108000,108110,1548460800000,0.23549277
2183,108000,108400,108000,108389,1548468000000,0.84873673
2184,108445,108445,108400,108400,1548471600000,1.5126
2185,108896,108896,108889,108889,1548475200000,0.06268623
2186,106880,108450,106880,108450,1548478800000,1.9
2187,108400,108799,108400,108799,1548482400000,0.73980320
2188,110000,110000,108100,108300,1548486000000,6.08146189
2189,109999,110000,107500,109800,1548489600000,2.97843529
2190,109800,109998,109800,109990,1548493200000,0.13987000
2191,109789,109800,109789,109800,1548496800000,0.05371584
2192,108810,109395,108810,109389,1548500400000,1.08457403
2193,109099,109099,108008,108810,1548504000000,0.23444611
2194,109698,109699,108999,108999,1548507600000,0.29411252
2195,108000,109499,108000,109499,1548514800000,0.40225636
2196,108998,108998,108000,108000,1548522000000,0.55095427
2197,109599,109599,108989,108989,1548525600000,0.11910035
2198,108000,109598,108000,108000,1548543600000,0.36302924
2199,108000,108000,108000,108000,1548547200000,0.44769945
2200,108080,108978,108080,108899,1548554400000,0.65177824
2201,108968,108968,108081,108081,1548558000000,2.07722602
2202,108082,108958,108082,108253,1548561600000,1.1091528
2203,108000,108947,107660,108947,1548565200000,0.96380000
2204,108000,108000,108000,108000,1548572400000,0.00496686
2205,107719,107719,107719,107719,1548576000000,0.05357477
2206,108599,108599,107722,107723,1548583200000,0.51042947
2207,108597,108597,107661,108010,1548586800000,2.77767468
2208,108595,108595,108000,108000,1548590400000,0.05877777
2209,108592,108593,108000,108593,1548594000000,1.25023419
2210,108593,108593,107520,108589,1548597600000,1.2270233
2211,108593,108593,108589,108589,1548601200000,0.13954887
2212,108596,108596,108593,108593,1548612000000,0.90000000
2213,108200,108200,108200,108200,1548619200000,0.45990000
2214,108200,108200,108200,108200,1548633600000,0.04733182
2215,107500,108200,107500,108200,1548637200000,3.66629718
2216,106990,107970,106990,107510,1548640800000,1.74088981
2217,106000,107967,106000,106901,1548644400000,5.57780197
2218,106960,106980,105501,106980,1548648000000,1.55032152
2219,106999,106999,105001,105610,1548651600000,5.58064858
2220,105150,108000,105080,105080,1548655200000,14.59749491
2221,106788,106898,105989,105999,1548658800000,1.51436978
2222,105600,106799,105600,105600,1548662400000,6.0078849
2223,105998,105998,105000,105600,1548666000000,15.36980132
2224,104801,105000,104801,105000,1548669600000,0.66774439
2225,104801,104801,104801,104801,1548673200000,0.12610000
2226,105000,105760,104302,104850,1548676800000,1.13268368
2227,105000,105799,104310,105669,1548680400000,5.04093794
2228,104310,105000,104310,105000,1548684000000,2.36016166
2229,104050,104500,104021,104302,1548687600000,1.38335131
2230,104999,105000,104500,104800,1548691200000,0.62153820
2231,104021,104999,104021,104999,1548694800000,0.11838350
2232,104999,104999,104021,104021,1548698400000,0.55466500
2233,104028,104028,104028,104028,1548702000000,0.04750000
2234,105298,105298,105000,105000,1548712800000,1.9026009
2235,105002,105002,105001,105001,1548720000000,0.35226707
2236,105004,105298,105004,105297,1548723600000,0.54020000
2237,105000,105004,105000,105004,1548727200000,0.74562193
2238,103000,105489,103000,105297,1548730800000,4.35089388
2239,103999,103999,103000,103001,1548734400000,3.16236668
2240,103988,103988,102001,103000,1548738000000,0.91261258
2241,103000,103879,103000,103699,1548741600000,0.55077559
2242,102100,102660,102100,102660,1548745200000,0.53933044
2243,103001,103899,102660,102999,1548748800000,2.74561518
2244,103689,103690,103669,103669,1548752400000,1.28901695
2245,103678,103690,103599,103689,1548756000000,1.06764151
2246,102900,103708,102900,103120,1548759600000,2.9108963
2247,102100,103699,102100,102950,1548763200000,1.74347382
2248,104968,104968,102060,102060,1548766800000,2.06332197
2249,104699,104749,104599,104599,1548770400000,0.82014001
2250,104806,104806,103160,104500,1548774000000,0.28954117
2251,105000,105000,104500,104805,1548777600000,6.31931
2252,103552,103552,103552,103552,1548781200000,0.39180294
2253,103700,103700,103700,103700,1548784800000,0.06666566
2254,103710,104689,103710,104300,1548795600000,0.11760000
2255,104700,104700,104689,104689,1548799200000,0.64948423
2256,103620,104000,103620,104000,1548806400000,1.48361577
2257,103620,103620,103620,103620,1548810000000,0.01485782
2258,104999,104999,103620,103620,1548813600000,3.01956206
2259,103600,104800,103551,104799,1548817200000,2.81593581
2260,104300,105000,103600,104498,1548824400000,1.52830617
2261,104500,104850,104000,104300,1548828000000,1.95301526
2262,104000,104500,104000,104500,1548831600000,0.77500000
2263,104000,104000,104000,104000,1548835200000,0.49572402
2264,103700,104000,103700,104000,1548838800000,0.60141778
2265,104000,104800,104000,104000,1548842400000,0.74178136
2266,104010,104800,104000,104000,1548846000000,0.77317977
2267,105979,105979,104000,104010,1548849600000,3.54162358
2268,105887,105889,105879,105889,1548853200000,0.63748745
2269,105879,105879,105879,105879,1548856800000,0.03133423
2270,105698,105708,105698,105708,1548860400000,1.11985802
2271,105989,105990,105599,105599,1548864000000,1.15454365
2272,106800,106800,105989,105990,1548871200000,1.79768887
2273,105020,105020,105020,105020,1548882000000,0.00300000
2274,105020,105020,105020,105020,1548889200000,0.09850000
2275,106358,106391,106299,106390,1548892800000,0.75213189
2276,105300,105300,105300,105300,1548896400000,0.20000000
2277,105310,106368,105310,105999,1548900000000,1.00204511
2278,105000,105400,105000,105400,1548903600000,2.47646084
2279,105000,105880,105000,105000,1548907200000,0.81999000
2280,105799,105800,105000,105000,1548910800000,3.30993351
2281,105798,105800,105798,105799,1548914400000,0.33166583
2282,105000,105010,105000,105010,1548918000000,1.19784433
2283,104600,105000,104600,105000,1548921600000,0.35998215
2284,104600,104600,104600,104600,1548925200000,0.04780114
2285,104002,104550,104001,104550,1548928800000,0.48202998
2286,104850,104850,104000,104002,1548932400000,2.56232857
2287,104989,104989,104000,104080,1548936000000,1.22540291
2288,104999,104999,104080,104699,1548939600000,3.16742986
2289,104220,105500,104220,105490,1548943200000,0.76658873
2290,104972,104972,104220,104220,1548946800000,0.11430200
2291,104300,104500,103700,104120,1548950400000,2.84082902
2292,103000,104900,103000,104500,1548954000000,3.40752834
2293,105999,105999,104800,104800,1548961200000,7.35365628
2294,104110,104110,104110,104110,1548968400000,0.00500000
2295,104110,104110,104110,104110,1548972000000,0.35431963
2296,104889,104898,104110,104889,1548979200000,5.83642026
2297,104000,104879,103120,104120,1548982800000,2.21107279
2298,103900,104000,103120,104000,1548986400000,2.765
2299,104290,104300,104290,104300,1548990000000,0.34537964
2300,103300,103950,103300,103950,1548993600000,1.11669927
2301,103850,103998,103300,103300,1548997200000,2.74661275
2302,103333,103333,103120,103300,1549000800000,0.84819762
2303,103989,103998,103300,103300,1549004400000,0.47658694
2304,103000,103999,103000,103979,1549008000000,2.5369815
2305,104299,104660,103750,103999,1549011600000,0.57061392
2306,104598,104598,104280,104280,1549015200000,2.6147011
2307,104000,104000,104000,104000,1549022400000,0.00260000
2308,104900,104900,104899,104899,1549026000000,0.95556720
2309,105199,105199,104899,104899,1549029600000,1.0049328
2310,104210,105368,104210,105309,1549033200000,1.64753506
2311,105000,105500,105000,105349,1549036800000,1.54797156
2312,105398,105398,104999,104999,1549040400000,0.31325774
2313,105222,105489,104433,105397,1549044000000,2.14356436
2314,104676,105489,104676,105489,1549047600000,0.20127507
2315,104685,105285,104685,105161,1549051200000,0.16100000
2316,104956,105285,104928,105095,1549054800000,0.15600000
2317,104585,105061,104403,104782,1549058400000,1.91268599
2318,104870,105100,104555,104555,1549062000000,0.57503885
2319,104950,105051,104802,105051,1549065600000,0.16681229
2320,105341,105347,104951,104985,1549069200000,0.42697257
2321,104896,105359,104896,105123,1549072800000,0.11400000
2322,105236,105236,104840,105123,1549076400000,0.39220000
2323,104907,105275,104860,105236,1549080000000,2.7343871
2324,104584,105063,104584,104844,1549083600000,0.93778188
2325,104087,104898,103800,104799,1549087200000,5.7688661
2326,104216,104581,104172,104177,1549090800000,0.18418181
2327,104500,104999,103410,104293,1549094400000,1.56726937
2328,104754,104999,103819,103819,1549098000000,0.17863822
2329,104434,105435,104433,104972,1549101600000,0.16475300
2330,105049,105489,104444,105489,1549105200000,0.12564081
2331,105655,105910,104500,105276,1549108800000,2.19931698
2332,105211,105590,105000,105000,1549112400000,0.29500000
2333,105211,105211,105211,105211,1549116000000,0.09500000
2334,105889,105897,105211,105211,1549119600000,0.54875771
2335,105002,105889,105002,105889,1549123200000,0.33575127
2336,105154,105154,105154,105154,1549126800000,0.24000000
2337,105552,105552,105552,105552,1549134000000,0.22410000
2338,105737,105737,105500,105500,1549137600000,0.14500000
2339,105660,105660,105660,105660,1549144800000,0.19610000
2340,105918,105918,105890,105890,1549148400000,0.01420146
2341,105790,106000,105790,105918,1549152000000,0.63140000
2342,105999,106000,105999,106000,1549155600000,3.00260377
2343,105648,105998,105648,105998,1549159200000,0.11930000
2344,105537,105929,105537,105799,1549162800000,0.26234304
2345,105727,105728,105726,105727,1549166400000,0.73800000
2346,105161,105500,104601,105500,1549170000000,0.59845653
2347,105488,105488,105319,105319,1549177200000,0.26971152
2348,105490,105899,104000,105489,1549180800000,2.45200259
2349,104954,105343,104762,104762,1549184400000,1.2007
2350,104624,105227,103600,104668,1549188000000,0.96462000
2351,105301,105500,104849,105489,1549191600000,2.01189106
2352,104089,105364,104000,105364,1549195200000,1.9041
2353,104456,105254,104330,105238,1549198800000,1.2403
2354,105230,105230,104182,105031,1549202400000,0.92880000
2355,104185,105238,104185,104917,1549206000000,1.14790814
2356,104714,105028,104399,105028,1549209600000,1.3549
2357,105067,105099,105000,105038,1549213200000,1.75940199
2358,105047,105100,105006,105006,1549216800000,1.83697268
2359,105070,105082,105021,105058,1549220400000,1.2819
2360,105054,105078,105011,105011,1549224000000,0.94860000
2361,104510,105084,104510,105084,1549227600000,1.07083333
2362,104955,104955,104474,104851,1549231200000,0.92910000
2363,104702,104813,104508,104769,1549234800000,1.3128
2364,105014,105014,104399,104475,1549238400000,1.1886
2365,104917,105100,104434,105050,1549242000000,2.43432732
2366,104630,105173,104630,105071,1549245600000,1.1142
2367,105024,105161,104445,105161,1549249200000,1.5915
2368,104394,105235,104394,105000,1549252800000,0.95400000
2369,104461,105111,104461,104969,1549256400000,1.60787059
2370,105006,105200,104453,104453,1549260000000,1.4516
2371,104707,105300,104707,104886,1549263600000,1.90141861
2372,105314,105329,104600,104763,1549267200000,1.85709109
2373,104594,105201,104594,105027,1549270800000,1.66843881
2374,104570,105255,104533,104586,1549274400000,0.81426949
2375,104902,105191,104632,104796,1549278000000,1.32439888
2376,105086,105251,104788,104788,1549281600000,1.6455
2377,105000,105399,104936,104936,1549285200000,1.4749
2378,105227,105227,104829,105000,1549288800000,1.08897754
2379,105172,105460,105000,105119,1549292400000,1.47157119
2380,105538,106229,105339,105400,1549296000000,3.02182586
2381,105897,105897,105208,105515,1549299600000,1.1166
2382,105226,105999,105118,105170,1549303200000,1.9529
2383,105003,105372,104666,105098,1549306800000,2.00204291
2384,105198,105463,104781,105463,1549310400000,0.74940000
2385,104781,105446,104781,105069,1549314000000,1.1781
2386,104913,105474,104701,105474,1549317600000,1.76416451
2387,104799,105272,104701,105272,1549321200000,1.47048495
2388,105587,105699,104829,104870,1549324800000,1.74000549
2389,105201,105592,104330,105382,1549328400000,4.28235881
2390,105164,105164,104441,104441,1549332000000,1.517
2391,105208,105269,105164,105269,1549335600000,1.09599796
2392,105226,105343,105202,105202,1549339200000,1.1513
2393,105252,105399,105024,105239,1549342800000,0.99170000
2394,105242,105334,105214,105334,1549346400000,1.0639
2395,104744,105305,104660,105243,1549350000000,1.37780764
2396,104877,104975,104736,104967,1549353600000,0.94120000
2397,104983,104999,104600,104851,1549357200000,2.053
2398,104600,105605,104600,105199,1549360800000,1.50957779
2399,104600,104600,104600,104600,1549364400000,0.10000000
2400,105589,105589,104601,104601,1549368000000,0.20471929
2401,105479,105479,104631,104640,1549371600000,0.17970721
2402,105489,105489,105489,105489,1549375200000,0.17844846
2403,105607,105899,104687,105237,1549378800000,1.82335615
2404,105385,105619,104707,105068,1549382400000,1.783
2405,105553,105641,104714,104904,1549386000000,1.631
2406,104770,105714,104770,105643,1549389600000,1.863
2407,105432,105621,104741,105154,1549393200000,1.763
2408,104921,105382,104701,104833,1549396800000,1.367
2409,104923,105155,104719,104733,1549400400000,0.64300000
2410,104923,104923,104923,104923,1549407600000,0.00953080
2411,105344,105879,104633,104633,1549411200000,1.4283913
2412,104550,105542,104550,104981,1549414800000,4.91665943
2413,104791,105369,104550,104550,1549418400000,1.448655
2414,104805,104887,104080,104615,1549422000000,2.05594832
2415,104445,105279,103772,104340,1549425600000,3.97453011
2416,104654,104697,104000,104569,1549429200000,1.44601857
2417,104657,104748,104041,104556,1549432800000,2.414
2418,104469,104712,104189,104470,1549436400000,1.946
2419,103972,104734,103920,104269,1549440000000,1.4913351
2420,104307,104601,103600,103848,1549443600000,4.17112543
2421,104204,104562,103530,104513,1549447200000,2.448
2422,104078,104657,103659,103915,1549450800000,1.992
2423,104026,104658,103660,103660,1549454400000,2.3463879
2424,104036,104473,104000,104066,1549458000000,1.12146764
2425,104338,104338,103739,104000,1549461600000,1.50983236
2426,104031,104281,103774,104014,1549465200000,1.362
2427,103909,104270,103760,103799,1549468800000,2.307
2428,103660,104210,103660,104046,1549472400000,2.36574473
2429,103569,104152,103530,103804,1549476000000,1.88868827
2430,103935,104140,103530,104020,1549479600000,2.4307
2431,104111,104163,103599,103799,1549483200000,2.05497914
2432,104027,104171,103698,103714,1549486800000,2.639
2433,104015,104345,103712,104033,1549490400000,1.706
2434,103760,104187,103100,103860,1549494000000,3.46419778
2435,103703,104000,103545,103609,1549497600000,2.549
2436,104000,104000,103500,103743,1549501200000,1.2742386
2437,104121,104599,103100,103660,1549504800000,2.35994679
2438,103986,104399,103660,103790,1549508400000,2.35323604
2439,104105,104315,103660,103912,1549512000000,1.88945135
2440,103898,104211,103822,103822,1549515600000,0.44574931
2441,104150,104379,103923,104211,1549519200000,1.67017485
2442,104027,104326,103898,104324,1549522800000,2.26311443
2443,104027,104027,104027,104027,1549526400000,0.00333567
2444,104101,104101,103988,104027,1549530000000,0.37393565
2445,104169,104293,104046,104151,1549533600000,1.164
2446,103948,104350,103948,104300,1549537200000,0.42848107
2447,103839,104325,103700,104325,1549540800000,1.043
2448,104003,105255,103500,104105,1549544400000,2.2176789
2449,104412,104694,104000,104066,1549548000000,2.37507379
2450,104312,104727,103850,104388,1549551600000,3.34700118
2451,104130,104648,103810,104229,1549555200000,1.6925371
2452,103960,104258,103510,104052,1549558800000,2.70741162
2453,104063,104199,103510,103573,1549562400000,1.9917066
2454,103515,103870,103515,103520,1549566000000,4.66526719
2455,104017,104161,103570,104161,1549569600000,1.507
2456,104035,104035,103616,103732,1549573200000,1.97
2457,103668,104061,103582,103823,1549576800000,1.467
2458,103748,104067,103566,104037,1549580400000,1.755
2459,103943,104067,103578,103578,1549584000000,1.669
2460,103771,104100,103550,104053,1549587600000,1.65279904
2461,103729,104100,103550,104100,1549591200000,2.34299626
2462,103729,103729,103729,103729,1549594800000,0.01506569
2463,103610,103610,103610,103610,1549598400000,0.08800000
2464,104399,104399,103650,103660,1549602000000,0.77692626
2465,104146,104499,103741,104339,1549605600000,1.8127776
2466,103840,104109,103650,103847,1549609200000,3.28104279
2467,104111,104111,103726,103726,1549612800000,1.829
2468,104371,104394,103868,104051,1549616400000,1.50449378
2469,104140,104373,104010,104192,1549620000000,1.13723192
2470,104592,104679,104304,104499,1549623600000,0.44786863
2471,104699,104699,104204,104256,1549627200000,1.56517406
